ts_code,date,open,high,low,close,pre_close,change,pct_chg,volume,amount
600809.SH,2025-05-21,198.23,199.13,195.84,196.56,198.5,-1.94,-0.9773,44089.02,868598.975
600809.SH,2025-05-22,195.84,196.81,192.95,193.01,196.56,-3.55,-1.8061,47152.38,918414.423
600809.SH,2025-05-23,192.94,195.5,191.37,192.0,193.01,-1.01,-0.5233,52737.06,1017829.679
600809.SH,2025-05-26,191.23,193.15,187.8,188.32,192.0,-3.68,-1.9167,48568.88,921325.499
600809.SH,2025-05-27,188.33,190.5,188.03,188.4,188.32,0.08,0.0425,48078.72,908573.636
600809.SH,2025-05-28,188.41,189.85,185.9,188.0,188.4,-0.4,-0.2123,50034.84,941083.043
600809.SH,2025-05-29,188.02,191.02,187.12,187.78,188.0,-0.22,-0.117,55587.1,1048393.074
600809.SH,2025-05-30,187.79,188.1,184.1,184.3,187.78,-3.48,-1.8532,53879.15,997526.039
600809.SH,2025-06-03,181.97,182.84,180.5,181.1,184.3,-3.2,-1.7363,62542.27,1133692.531
600809.SH,2025-06-04,181.0,182.23,178.5,179.18,181.1,-1.92,-1.0602,74271.29,1336845.912
600809.SH,2025-06-05,179.18,183.5,179.18,182.88,179.18,3.7,2.065,77529.74,1407046.632
600809.SH,2025-06-06,182.04,185.5,181.21,181.61,182.88,-1.27,-0.6944,53122.71,971814.657
600809.SH,2025-06-09,181.6,181.9,176.8,177.86,181.61,-3.75,-2.0649,96067.88,1714056.994
600809.SH,2025-06-10,177.86,177.86,175.0,176.82,177.86,-1.04,-0.5847,84288.1,1488195.423
600809.SH,2025-06-11,176.02,178.84,176.02,177.1,176.82,0.28,0.1584,67294.32,1196082.815
600809.SH,2025-06-12,176.89,177.0,173.6,173.85,177.1,-3.25,-1.8351,83918.49,1463856.378
600809.SH,2025-06-13,173.33,173.82,170.31,171.1,173.85,-2.75,-1.5818,77006.69,1322056.774
600809.SH,2025-06-16,170.0,173.1,168.3,172.22,171.1,1.12,0.6546,102974.29,1759941.711
600809.SH,2025-06-17,171.99,176.73,171.74,174.75,172.22,2.53,1.4691,85525.1,1493489.075
600809.SH,2025-06-18,178.0,179.32,176.69,177.45,174.75,2.7,1.5451,108581.91,1933430.147
600809.SH,2025-06-19,176.58,179.8,175.7,176.6,177.45,-0.85,-0.479,59436.45,1056618.129
600809.SH,2025-06-20,176.6,185.0,176.6,183.44,176.6,6.84,3.8732,120345.74,2195296.018
600809.SH,2025-06-23,180.4,181.5,177.0,177.71,183.44,-5.73,-3.1236,87256.74,1557590.485
600809.SH,2025-06-24,177.67,181.37,177.6,179.39,177.71,1.68,0.9454,65460.33,1177356.728
600809.SH,2025-06-25,179.39,180.0,176.27,178.8,179.39,-0.59,-0.3289,81079.38,1439953.222
600809.SH,2025-06-26,178.29,180.64,176.78,179.65,178.8,0.85,0.4754,59770.23,1069347.572
600809.SH,2025-06-27,178.65,179.15,176.46,176.46,179.65,-3.19,-1.7757,54815.61,974380.646
600809.SH,2025-06-30,176.0,178.03,175.0,176.39,176.46,-0.07,-0.0397,64699.2,1140592.377
600809.SH,2025-07-01,176.0,176.0,173.5,174.42,176.39,-1.97,-1.1168,56321.4,981725.882
600809.SH,2025-07-02,174.4,177.67,174.01,175.62,174.42,1.2,0.688,65620.99,1155413.605
600809.SH,2025-07-03,175.6,177.4,174.62,175.62,175.62,0.0,0.0,56972.99,1002411.175
600809.SH,2025-07-04,175.0,177.16,174.5,175.7,175.62,0.08,0.0456,59832.44,1051021.239
600809.SH,2025-07-07,173.1,173.49,171.84,172.49,172.1,0.39,0.2266,44316.06,765690.055
600809.SH,2025-07-08,172.49,176.36,172.21,175.9,172.49,3.41,1.9769,63317.39,1106602.693
600809.SH,2025-07-09,175.99,183.2,175.4,178.28,175.9,2.38,1.353,111046.64,2003721.113
600809.SH,2025-07-10,177.35,179.71,176.49,178.54,178.28,0.26,0.1458,71529.58,1273053.285
600809.SH,2025-07-11,178.55,180.88,177.21,177.49,178.54,-1.05,-0.5881,88217.59,1579282.1
600809.SH,2025-07-14,177.49,179.34,175.5,177.97,177.49,0.48,0.2704,53349.37,945470.928
600809.SH,2025-07-15,177.0,177.86,173.5,174.41,177.97,-3.56,-2.0003,78552.88,1375645.648
600809.SH,2025-07-16,174.4,177.75,174.03,175.61,174.41,1.2,0.688,66154.06,1161014.545
600809.SH,2025-07-17,175.0,176.5,174.4,176.07,175.61,0.46,0.2619,49656.08,870439.002
600809.SH,2025-07-18,175.85,181.88,175.85,181.1,176.07,5.03,2.8568,170145.74,3061579.716
600809.SH,2025-07-21,180.0,180.8,178.22,180.29,181.1,-0.81,-0.4473,92771.84,1663541.598
600809.SH,2025-07-22,180.0,192.26,180.0,190.78,180.29,10.49,5.8184,182832.69,3416925.8
600809.SH,2025-07-23,189.75,193.0,188.8,189.71,190.78,-1.07,-0.5609,116420.05,2222538.768
600809.SH,2025-07-24,188.35,191.48,188.35,190.46,189.71,0.75,0.3953,64232.6,1222090.869
600809.SH,2025-07-25,190.44,190.5,184.84,185.58,190.46,-4.88,-2.5622,86071.18,1609380.0
600809.SH,2025-07-28,184.98,184.98,181.69,183.36,185.58,-2.22,-1.1962,92476.46,1689568.833
600809.SH,2025-07-29,182.76,183.8,181.8,183.03,183.36,-0.33,-0.18,62949.14,1150438.431
600809.SH,2025-07-30,183.91,186.76,182.82,185.1,183.03,2.07,1.131,86434.3,1596750.572
600809.SH,2025-07-31,183.51,184.18,178.4,179.0,185.1,-6.1,-3.2955,115588.12,2081404.354
600809.SH,2025-08-01,178.8,179.8,178.02,178.91,179.0,-0.09,-0.0503,52548.78,938898.613
600809.SH,2025-08-04,178.51,178.79,176.66,178.2,178.91,-0.71,-0.3968,49864.93,883995.06
600809.SH,2025-08-05,178.22,181.51,178.22,181.29,178.2,3.09,1.734,66002.23,1191027.775
600809.SH,2025-08-06,182.0,182.89,180.14,182.1,181.29,0.81,0.4468,47591.76,864706.243
600809.SH,2025-08-07,181.11,183.19,181.05,181.41,182.1,-0.69,-0.3789,41314.84,751269.897
600809.SH,2025-08-08,181.19,181.88,179.01,179.13,181.41,-2.28,-1.2568,44955.62,809235.964
600809.SH,2025-08-11,179.13,187.58,179.13,186.62,179.13,7.49,4.1813,126321.95,2333121.557
600809.SH,2025-08-12,186.23,192.0,185.73,186.8,186.62,0.18,0.0965,113930.99,2150566.705
600809.SH,2025-08-13,186.0,189.42,185.5,188.08,186.8,1.28,0.6852,67653.42,1268279.38
600809.SH,2025-08-14,186.9,190.88,186.78,187.34,188.08,-0.74,-0.3934,65014.0,1227381.331
600809.SH,2025-08-15,187.0,190.0,184.6,188.58,187.34,1.24,0.6619,63980.07,1201264.543
600809.SH,2025-08-18,188.58,192.0,188.58,189.79,188.58,1.21,0.6416,90481.02,1721426.196
600809.SH,2025-08-19,190.09,195.85,190.09,193.73,189.79,3.94,2.076,130014.98,2524985.403
600809.SH,2025-08-20,192.0,198.98,191.9,196.99,193.73,3.26,1.6828,121336.73,2389261.785
600809.SH,2025-08-21,197.29,197.59,194.0,194.41,196.99,-2.58,-1.3097,65154.94,1271426.483
600809.SH,2025-08-22,194.39,196.89,193.39,196.54,194.41,2.13,1.0956,62980.85,1230913.036
600809.SH,2025-08-25,196.54,207.0,196.54,205.68,196.54,9.14,4.6505,114451.27,2325009.894
600809.SH,2025-08-26,203.63,208.0,202.96,207.9,205.68,2.22,1.0793,79144.37,1629379.874
600809.SH,2025-08-27,205.83,205.83,198.88,198.94,207.9,-8.96,-4.3098,114071.33,2288994.507
600809.SH,2025-08-28,197.96,200.5,194.95,197.61,198.94,-1.33,-0.6685,77705.11,1533851.562
600809.SH,2025-08-29,197.61,203.91,197.61,202.02,197.61,4.41,2.2317,86420.05,1741642.524
600809.SH,2025-09-01,200.57,201.07,198.1,200.6,202.02,-1.42,-0.7029,89222.4,1781696.651
600809.SH,2025-09-02,200.68,204.0,199.3,200.14,200.6,-0.46,-0.2293,68967.64,1388032.495
600809.SH,2025-09-03,201.0,204.26,197.5,198.61,200.14,-1.53,-0.7645,58684.34,1170061.69
600809.SH,2025-09-04,197.45,198.37,194.92,197.26,198.61,-1.35,-0.6797,58274.41,1146213.317
600809.SH,2025-09-05,197.26,200.6,195.8,200.03,197.26,2.77,1.4042,46926.5,931484.865
600809.SH,2025-09-08,199.85,204.85,198.88,203.97,200.03,3.94,1.9697,73187.81,1486646.015
600809.SH,2025-09-09,203.98,205.9,201.91,205.79,203.97,1.82,0.8923,50081.75,1020409.562
600809.SH,2025-09-10,205.79,210.84,203.5,205.92,205.79,0.13,0.0632,80367.81,1671176.513
600809.SH,2025-09-11,205.06,208.69,204.0,207.9,205.92,1.98,0.9615,51960.15,1069939.163
600809.SH,2025-09-12,208.17,212.5,205.65,206.26,207.9,-1.64,-0.7888,51174.62,1065131.428
600809.SH,2025-09-15,206.5,210.29,204.26,207.85,206.26,1.59,0.7709,42300.6,879960.475
600809.SH,2025-09-16,208.04,208.88,205.8,208.39,207.85,0.54,0.2598,48057.63,996405.592
600809.SH,2025-09-17,207.2,208.28,203.0,204.45,208.39,-3.94,-1.8907,56204.79,1149249.483
600809.SH,2025-09-18,204.2,204.2,199.68,201.0,204.45,-3.45,-1.6875,61887.03,1247740.509
600809.SH,2025-09-19,199.8,200.89,196.63,200.0,201.0,-1.0,-0.4975,59611.68,1183730.246
600809.SH,2025-09-22,196.95,198.98,193.6,196.0,200.0,-4.0,-2.0,62706.78,1227444.251
600809.SH,2025-09-23,195.0,196.0,191.0,193.81,196.0,-2.19,-1.1173,63463.6,1226699.011
600809.SH,2025-09-24,193.3,196.75,193.3,194.61,193.81,0.8,0.4128,41926.88,818025.535
600809.SH,2025-09-25,194.61,195.5,192.0,192.4,194.61,-2.21,-1.1356,42582.3,823990.031
600809.SH,2025-09-26,192.2,194.0,189.1,191.16,192.4,-1.24,-0.6445,60378.8,1155152.991
600809.SH,2025-09-29,190.83,196.4,189.37,194.55,191.16,3.39,1.7734,66337.99,1282048.026
600809.SH,2025-09-30,194.01,195.5,192.33,194.01,194.55,-0.54,-0.2776,53202.99,1034228.104
600809.SH,2025-10-09,193.98,193.98,186.03,190.39,194.01,-3.62,-1.8659,74190.33,1397301.504
600809.SH,2025-10-10,189.67,191.0,187.53,188.7,190.39,-1.69,-0.8877,51906.29,980590.651
600809.SH,2025-10-13,186.6,188.7,186.03,186.99,188.7,-1.71,-0.9062,43879.62,822163.079
600809.SH,2025-10-14,187.5,192.93,186.69,191.83,186.99,4.84,2.5884,69185.91,1316935.262
600809.SH,2025-10-15,191.51,193.93,189.95,193.25,191.83,1.42,0.7402,47233.72,908790.539
600809.SH,2025-10-16,192.05,199.83,192.05,198.8,193.25,5.55,2.8719,62407.28,1226485.277
600809.SH,2025-10-17,198.0,199.98,195.52,195.9,198.8,-2.9,-1.4588,46559.37,918586.918
600809.SH,2025-10-20,195.91,197.2,190.8,191.57,195.9,-4.33,-2.2103,51403.44,993590.997
600809.SH,2025-10-21,190.81,192.55,189.5,189.72,191.57,-1.85,-0.9657,46944.17,895158.521
600809.SH,2025-10-22,189.88,192.76,188.05,188.31,189.72,-1.41,-0.7432,36693.82,695906.243
600809.SH,2025-10-23,187.8,189.62,186.0,189.5,188.31,1.19,0.6319,39072.34,734022.45
600809.SH,2025-10-24,189.42,190.58,184.0,184.38,189.5,-5.12,-2.7018,68154.55,1267698.146
600809.SH,2025-10-27,184.0,185.66,181.89,184.85,184.38,0.47,0.2549,49249.28,907176.732
600809.SH,2025-10-28,184.86,190.99,184.8,187.29,184.85,2.44,1.32,72025.69,1356343.59
600809.SH,2025-10-29,187.29,187.91,184.62,186.57,187.29,-0.72,-0.3844,36144.59,671287.91
600809.SH,2025-10-30,185.0,191.57,185.0,188.01,186.57,1.44,0.7718,68222.13,1290769.921
600809.SH,2025-10-31,188.9,195.8,188.5,190.5,188.01,2.49,1.3244,93720.74,1809326.69
600809.SH,2025-11-03,189.88,193.88,189.3,193.1,190.5,2.6,1.3648,61147.76,1173624.73
600809.SH,2025-11-04,192.69,192.69,187.5,188.9,193.1,-4.2,-2.175,43325.28,821319.513
600809.SH,2025-11-05,187.58,191.16,186.02,188.38,188.9,-0.52,-0.2753,38908.34,736052.233
600809.SH,2025-11-06,188.39,191.44,187.5,187.99,188.38,-0.39,-0.207,31780.4,600859.314
600809.SH,2025-11-07,187.98,189.46,186.8,187.1,187.99,-0.89,-0.4734,30705.54,576092.783
600809.SH,2025-11-10,187.1,201.3,186.3,198.99,187.1,11.89,6.3549,129294.14,2530398.342
600809.SH,2025-11-11,197.5,200.99,195.57,199.56,198.99,0.57,0.2864,68165.2,1354175.168
600809.SH,2025-11-12,200.03,202.26,197.93,198.52,199.56,-1.04,-0.5211,48341.73,966477.027
600809.SH,2025-11-13,197.88,202.88,197.0,201.0,198.52,2.48,1.2492,52925.05,1061984.349
600809.SH,2025-11-14,201.0,202.55,196.0,196.58,201.0,-4.42,-2.199,45366.51,902067.822
600809.SH,2025-11-17,196.6,203.58,194.39,198.99,196.58,2.41,1.226,70492.97,1402906.87
600809.SH,2025-11-18,199.0,202.0,196.06,196.91,198.99,-2.08,-1.0453,54376.36,1080407.749
600809.SH,2025-11-19,196.49,197.46,194.2,195.29,196.91,-1.62,-0.8227,29270.36,571749.439
600809.SH,2025-11-20,195.2,196.57,193.0,193.4,195.29,-1.89,-0.9678,34856.05,678509.7
600809.SH,2025-11-21,194.0,196.49,189.31,193.0,193.4,-0.4,-0.2068,60371.02,1163664.495
600809.SH,2025-11-24,191.06,195.0,191.06,192.4,193.0,-0.6,-0.3109,38892.91,750204.14
600809.SH,2025-11-25,193.5,193.51,189.42,192.99,192.4,0.59,0.3067,36452.35,698130.482
600809.SH,2025-11-26,193.0,193.99,191.6,193.3,192.99,0.31,0.1606,25364.97,488779.273
600809.SH,2025-11-27,193.33,197.0,191.7,195.5,193.3,2.2,1.1381,45912.55,893686.171
600809.SH,2025-11-28,194.53,195.5,193.39,194.3,195.5,-1.2,-0.6138,27369.35,532377.13
600809.SH,2025-12-01,193.52,195.3,192.37,193.78,194.3,-0.52,-0.2676,33619.1,651679.727
600809.SH,2025-12-02,193.8,196.97,192.02,192.16,193.78,-1.62,-0.836,40552.32,786806.099
600809.SH,2025-12-03,192.41,192.59,186.69,187.6,192.16,-4.56,-2.373,55669.63,1050191.293
600809.SH,2025-12-04,187.49,188.0,180.0,181.18,187.6,-6.42,-3.4222,92404.3,1681205.14
600809.SH,2025-12-05,181.0,182.12,179.48,182.05,181.18,0.87,0.4802,40981.41,741631.206
600809.SH,2025-12-08,181.97,182.3,180.0,180.15,182.05,-1.9,-1.0437,47463.09,857339.401
600809.SH,2025-12-09,180.74,180.88,177.6,179.28,180.15,-0.87,-0.4829,45943.01,821129.646
600809.SH,2025-12-10,178.7,180.0,176.52,179.81,179.28,0.53,0.2956,33626.74,601717.801
600809.SH,2025-12-11,179.5,180.55,177.2,179.13,179.81,-0.68,-0.3782,34383.78,614189.455
600809.SH,2025-12-12,179.5,181.75,178.15,180.1,179.13,0.97,0.5415,65474.02,1176615.533
600809.SH,2025-12-15,182.0,183.26,179.0,179.56,180.1,-0.54,-0.2998,57365.4,1038611.159
600809.SH,2025-12-16,179.0,179.77,177.37,177.77,179.56,-1.79,-0.9969,31808.49,566304.995
600809.SH,2025-12-17,177.78,178.99,175.53,177.67,177.77,-0.1,-0.0563,39090.8,693628.201
600809.SH,2025-12-18,178.01,178.66,176.89,177.11,177.67,-0.56,-0.3152,24407.88,433472.767
600809.SH,2025-12-19,177.15,179.1,176.37,178.6,177.11,1.49,0.8413,34144.29,606971.017
600809.SH,2025-12-22,178.3,180.18,177.5,178.15,178.6,-0.45,-0.252,32890.62,588155.295
600809.SH,2025-12-23,178.15,178.51,176.6,177.3,178.15,-0.85,-0.4771,25959.39,460833.336
600809.SH,2025-12-24,177.0,177.3,175.24,175.6,177.3,-1.7,-0.9588,38698.89,680734.347
600809.SH,2025-12-25,175.95,179.0,175.95,178.67,175.6,3.07,1.7483,43206.87,767728.265
600809.SH,2025-12-26,178.0,178.48,176.68,177.7,178.67,-0.97,-0.5429,28873.6,512804.801
600809.SH,2025-12-29,176.82,177.16,174.4,175.0,177.7,-2.7,-1.5194,50766.65,891030.67
600809.SH,2025-12-30,175.01,175.56,172.69,173.05,175.0,-1.95,-1.1143,42207.14,731611.255
600809.SH,2025-12-31,172.58,173.86,171.16,171.7,173.05,-1.35,-0.7801,36455.42,626782.115
600809.SH,2026-01-05,171.58,177.92,171.58,176.99,171.7,5.29,3.081,71268.36,1251023.323
600809.SH,2026-01-06,177.5,179.22,175.3,179.09,176.99,2.1,1.1865,51943.02,922901.271
600809.SH,2026-01-07,179.0,180.5,176.8,177.49,179.09,-1.6,-0.8934,44601.57,795065.071
600809.SH,2026-01-08,176.77,177.47,175.02,176.5,177.49,-0.99,-0.5578,48018.56,845527.649
600809.SH,2026-01-09,179.37,179.6,175.35,176.55,176.5,0.05,0.0283,43659.84,772682.374
600809.SH,2026-01-12,176.62,181.23,176.1,179.83,176.55,3.28,1.8578,72252.53,1298167.288
600809.SH,2026-01-13,180.01,180.47,176.5,176.98,179.83,-2.85,-1.5848,53929.72,960734.058
600809.SH,2026-01-14,176.84,178.53,174.1,175.48,176.98,-1.5,-0.8476,77171.0,1357609.3
600809.SH,2026-01-15,174.43,175.8,172.23,174.28,175.48,-1.2,-0.6838,62530.32,1089072.859
600809.SH,2026-01-16,174.28,174.5,171.58,172.37,174.28,-1.91,-1.0959,60866.0,1050132.259
600809.SH,2026-01-19,172.0,172.15,168.0,169.36,172.37,-3.01,-1.7462,87622.94,1488382.126
600809.SH,2026-01-20,169.4,172.19,169.0,170.99,169.36,1.63,0.9624,65594.03,1121756.337
600809.SH,2026-01-21,171.0,171.0,166.6,166.99,170.99,-4.0,-2.3393,83859.83,1407577.097
600809.SH,2026-01-22,166.98,168.37,166.0,166.63,166.99,-0.36,-0.2156,62623.48,1044607.468
600809.SH,2026-01-23,167.0,167.2,164.48,164.76,166.63,-1.87,-1.1222,80292.8,1328138.704
600809.SH,2026-01-26,164.7,165.89,160.69,164.38,164.76,-0.38,-0.2306,112730.32,1843076.536
600809.SH,2026-01-27,164.97,164.97,161.07,161.26,164.38,-3.12,-1.898,75397.11,1221795.726
600809.SH,2026-01-28,160.9,162.6,160.15,161.29,161.26,0.03,0.0186,77768.47,1253684.608
600809.SH,2026-01-29,161.7,177.42,161.29,177.42,161.29,16.13,10.0006,243711.74,4156914.714
600809.SH,2026-01-30,176.91,176.91,170.33,171.01,177.42,-6.41,-3.6129,155795.42,2693647.309
600809.SH,2026-02-02,171.2,180.98,171.2,173.5,171.01,2.49,1.4561,136392.01,2398574.755
600809.SH,2026-02-03,171.5,177.0,171.5,174.35,173.5,0.85,0.4899,76356.08,1328641.971
600809.SH,2026-02-04,173.72,182.72,172.61,180.58,174.35,6.23,3.5733,149186.61,2669167.537
600809.SH,2026-02-05,180.05,183.97,178.61,180.21,180.58,-0.37,-0.2049,96690.24,1751875.625
600809.SH,2026-02-06,179.55,181.98,174.15,175.1,180.21,-5.11,-2.8356,86523.05,1527032.89
600809.SH,2026-02-09,173.97,175.77,173.0,174.7,175.1,-0.4,-0.2284,63553.96,1107458.073
600809.SH,2026-02-10,174.0,174.12,169.61,170.28,174.7,-4.42,-2.5301,67890.52,1159371.222
600809.SH,2026-02-11,170.31,171.78,168.78,169.66,170.28,-0.62,-0.3641,55818.8,946434.359
600809.SH,2026-02-12,168.5,169.18,165.82,166.31,169.66,-3.35,-1.9745,58568.35,976918.471
600809.SH,2026-02-13,166.31,168.2,164.97,165.84,166.31,-0.47,-0.2826,62026.1,1033992.0
600809.SH,2026-02-24,167.7,167.77,162.1,163.58,165.84,-2.26,-1.3628,56575.66,927067.292
600809.SH,2026-02-25,163.58,165.5,163.36,163.92,163.58,0.34,0.2078,42633.38,699480.947
600809.SH,2026-02-26,164.01,164.1,161.0,161.38,163.92,-2.54,-1.5495,65483.54,1058969.675
600809.SH,2026-02-27,161.87,161.9,161.02,161.15,161.38,-0.23,-0.1425,34569.4,557773.708
600809.SH,2026-03-02,160.02,161.05,157.55,158.52,161.15,-2.63,-1.632,57731.22,917528.167
600809.SH,2026-03-03,158.2,165.0,156.88,161.68,158.52,3.16,1.9934,77011.16,1236704.0
600809.SH,2026-03-04,160.05,160.6,155.57,156.0,161.68,-5.68,-3.5131,64441.78,1011083.541
600809.SH,2026-03-05,157.15,157.34,155.5,155.93,156.0,-0.07,-0.0449,31125.28,486010.656
600809.SH,2026-03-06,155.3,160.99,155.11,160.71,155.93,4.78,3.0655,63069.69,1003448.39
600809.SH,2026-03-09,158.77,162.28,157.6,159.16,160.71,-1.55,-0.9645,50801.34,812787.365
600809.SH,2026-03-10,158.92,160.0,157.4,157.69,159.16,-1.47,-0.9236,41895.78,662390.801
600809.SH,2026-03-11,157.7,157.9,156.12,156.9,157.69,-0.79,-0.501,42194.25,661292.005
600809.SH,2026-03-12,156.56,158.5,156.12,157.75,156.9,0.85,0.5417,42650.28,669101.033
600809.SH,2026-03-13,157.3,160.8,156.88,159.27,157.75,1.52,0.9635,47221.4,752879.378
600809.SH,2026-03-16,158.86,162.0,158.76,160.77,159.27,1.5,0.9418,55061.13,885157.887
600809.SH,2026-03-17,160.01,162.73,159.0,160.77,160.77,0.0,0.0,50336.0,811842.167
600809.SH,2026-03-18,160.8,161.8,157.63,158.19,160.77,-2.58,-1.6048,34680.15,550169.775
600809.SH,2026-03-19,156.12,157.6,155.9,156.14,158.19,-2.05,-1.2959,41871.06,654452.004
600809.SH,2026-03-20,156.0,156.7,153.86,153.86,156.14,-2.28,-1.4602,52783.14,816487.22
600809.SH,2026-03-23,151.84,151.84,148.39,148.92,153.86,-4.94,-3.2107,57849.4,866099.451
600809.SH,2026-03-24,149.85,150.37,147.23,148.45,148.92,-0.47,-0.3156,40749.85,604605.433
600809.SH,2026-03-25,148.8,149.21,147.9,149.21,148.45,0.76,0.512,36906.56,548534.622
600809.SH,2026-03-26,149.0,149.47,147.06,147.8,149.21,-1.41,-0.945,57300.02,846175.418
600809.SH,2026-03-27,146.9,148.99,146.55,148.46,147.8,0.66,0.4465,37053.83,547657.388
600809.SH,2026-03-30,146.97,148.35,145.12,146.68,148.46,-1.78,-1.199,47102.72,689521.018
600809.SH,2026-03-31,149.64,150.0,142.88,143.06,146.68,-3.62,-2.468,67978.82,994028.151
600809.SH,2026-04-01,143.6,145.89,142.06,144.38,143.06,1.32,0.9227,69726.14,1004410.078
600809.SH,2026-04-02,143.6,145.36,142.88,144.06,144.38,-0.32,-0.2216,41091.82,592516.48
600809.SH,2026-04-03,144.0,144.48,140.67,141.7,144.06,-2.36,-1.6382,41549.65,589699.825
600809.SH,2026-04-07,141.2,142.86,140.19,141.31,141.7,-0.39,-0.2752,27216.79,384897.88
600809.SH,2026-04-08,142.39,144.13,142.0,143.94,141.31,2.63,1.8612,43919.43,629334.696
600809.SH,2026-04-09,143.1,143.1,138.48,139.31,143.94,-4.63,-3.2166,77776.42,1089140.789
600809.SH,2026-04-10,139.37,140.11,138.17,138.88,139.31,-0.43,-0.3087,73415.82,1020732.577
600809.SH,2026-04-13,138.01,138.2,135.0,135.75,138.88,-3.13,-2.2537,77387.47,1050308.185
600809.SH,2026-04-14,135.8,139.38,135.26,139.06,135.75,3.31,2.4383,86578.45,1190372.004
600809.SH,2026-04-15,138.28,140.2,137.7,139.05,139.06,-0.01,-0.0072,51865.37,720688.817
600809.SH,2026-04-16,138.6,142.26,138.21,141.16,139.05,2.11,1.5174,62061.4,873068.273
600809.SH,2026-04-17,139.2,139.88,138.6,139.5,141.16,-1.66,-1.176,41139.02,572807.766
600809.SH,2026-04-20,139.0,140.51,137.81,138.87,139.5,-0.63,-0.4516,51323.01,712842.687
600809.SH,2026-04-21,138.79,140.3,136.5,136.86,138.87,-2.01,-1.4474,53216.81,734584.96
600809.SH,2026-04-22,136.0,137.2,135.02,136.91,136.86,0.05,0.0365,69122.82,937232.871
600809.SH,2026-04-23,140.5,145.52,140.5,142.38,136.91,5.47,3.9953,148732.75,2125271.274
600809.SH,2026-04-24,141.06,143.77,139.8,141.95,142.38,-0.43,-0.302,78448.66,1113571.735
600809.SH,2026-04-27,140.08,140.68,138.08,138.31,141.95,-3.64,-2.5643,64640.51,897835.853
600809.SH,2026-04-28,138.31,139.31,137.3,138.72,138.31,0.41,0.2964,48007.56,663818.102
